candidate_id,application_date,country,department,job_role,gender,current_stage,hired_flag,Applied_date,Screen_date,Interview_date,Offer_date,Hired_date
CAND006288,2025-12-12,France,Finance,Accountant,Male,Interview,0,2025-12-12,2025-12-13,2025-12-21,,
CAND006289,2025-05-26,UK,Sales,Sales Executive,Male,Screen,0,2025-05-26,2025-05-30,,,
CAND006290,2025-05-02,Netherlands,Supply Chain,Warehouse Manager,Male,Interview,0,2025-05-02,2025-05-04,2025-05-11,,
CAND006291,2025-10-13,Ireland,Operations,Construction Supervisor,Male,Applied,0,2025-10-13,,,,
CAND006292,2026-02-12,Germany,Sales,Sales Executive,Female,Hired,1,2026-02-12,2026-02-13,2026-02-17,2026-02-27,2026-03-05
CAND006293,2025-09-28,France,People,HR Advisor,Male,Hired,1,2025-09-28,2025-10-02,2025-10-08,2025-10-16,2025-10-24
CAND006294,2025-07-13,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-07-13,2025-07-15,2025-07-23,,
CAND006295,2025-08-25,UK,Finance,Financial Analyst,Male,Applied,0,2025-08-25,,,,
CAND006296,2025-12-16,UK,Operations,Site Engineer,Male,Hired,1,2025-12-16,2025-12-18,2025-12-21,2025-12-29,2025-12-31
CAND006297,2025-08-28,UK,Technology,Data Analyst,Male,Screen,0,2025-08-28,2025-08-30,,,
CAND006298,2025-10-27,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-10-27,,,,
CAND006299,2025-12-27,Germany,Technology,Data Analyst,Female,Interview,0,2025-12-27,2025-12-29,2026-01-04,,
CAND006300,2025-06-02,UK,Commercial,Pricing Manager,Male,Screen,0,2025-06-02,2025-06-04,,,
CAND006301,2025-05-22,France,People,HR Advisor,Male,Applied,0,2025-05-22,,,,
CAND006302,2026-01-14,Germany,Supply Chain,Logistics Coordinator,Female,Screen,0,2026-01-14,2026-01-15,,,
CAND006303,2025-09-14,Germany,Customer Support,Customer Support Rep,Male,Applied,0,2025-09-14,,,,
CAND006304,2026-03-22,Germany,Sales,Account Manager,Male,Interview,0,2026-03-22,2026-03-24,2026-03-28,,
CAND006305,2025-12-14,UK,Sales,Account Manager,Female,Screen,0,2025-12-14,2025-12-17,,,
CAND006306,2025-06-28,Germany,Operations,Site Engineer,Male,Screen,0,2025-06-28,2025-07-01,,,
CAND006307,2025-08-30,UK,Sales,Sales Executive,Male,Interview,0,2025-08-30,2025-09-02,2025-09-09,,
CAND006308,2025-12-11,UK,People,HR Business Partner,Male,Screen,0,2025-12-11,2025-12-14,,,
CAND006309,2025-08-11,Germany,Commercial,Commercial Analyst,Male,Interview,0,2025-08-11,2025-08-15,2025-08-23,,
CAND006310,2025-10-01,UK,Finance,Accountant,Male,Screen,0,2025-10-01,2025-10-05,,,
CAND006311,2025-12-27,UK,Commercial,Pricing Manager,Male,Screen,0,2025-12-27,2025-12-28,,,
CAND006312,2026-02-03,Netherlands,Supply Chain,Logistics Coordinator,Male,Applied,0,2026-02-03,,,,
CAND006313,2025-11-26,UK,Operations,Construction Supervisor,Male,Hired,1,2025-11-26,2025-11-28,2025-12-03,2025-12-13,2025-12-15
CAND006314,2025-07-05,UK,Commercial,Commercial Analyst,Male,Hired,1,2025-07-05,2025-07-09,2025-07-13,2025-07-22,2025-07-25
CAND006315,2026-02-07,UK,People,HR Advisor,Male,Applied,0,2026-02-07,,,,
CAND006316,2025-04-13,Netherlands,People,HR Advisor,Male,Interview,0,2025-04-13,2025-04-15,2025-04-19,,
CAND006317,2025-08-19,UK,Supply Chain,Procurement Specialist,Male,Hired,1,2025-08-19,2025-08-21,2025-08-24,2025-09-01,2025-09-07
CAND006318,2025-07-02,UK,Technology,Data Engineer,Male,Offer,0,2025-07-02,2025-07-06,2025-07-11,2025-07-20,
CAND006319,2026-01-06,UK,Commercial,Pricing Manager,Male,Interview,0,2026-01-06,2026-01-09,2026-01-16,,
CAND006320,2025-06-26,Netherlands,Finance,Financial Analyst,Male,Screen,0,2025-06-26,2025-06-28,,,
CAND006321,2025-09-30,UK,Customer Support,Customer Success Manager,Male,Hired,1,2025-09-30,2025-10-02,2025-10-09,2025-10-21,2025-10-23
CAND006322,2025-09-24,UK,Technology,Software Engineer,Female,Hired,1,2025-09-24,2025-09-28,2025-10-04,2025-10-09,2025-10-12
CAND006323,2026-02-11,Germany,Sales,Account Manager,Male,Interview,0,2026-02-11,2026-02-12,2026-02-18,,
CAND006324,2025-10-23,France,Operations,Site Engineer,Male,Screen,0,2025-10-23,2025-10-27,,,
CAND006325,2025-12-07,Netherlands,Customer Support,Customer Support Rep,Male,Interview,0,2025-12-07,2025-12-11,2025-12-14,,
CAND006326,2025-09-22,Ireland,People,HR Business Partner,Male,Screen,0,2025-09-22,2025-09-25,,,
CAND006327,2026-03-21,UK,Customer Support,Customer Success Manager,Male,Applied,0,2026-03-21,,,,
CAND006328,2025-12-07,UK,Technology,Software Engineer,Female,Applied,0,2025-12-07,,,,
CAND006329,2025-10-06,Germany,Supply Chain,Procurement Specialist,Male,Interview,0,2025-10-06,2025-10-09,2025-10-17,,
CAND006330,2025-10-18,UK,Supply Chain,Procurement Specialist,Male,Screen,0,2025-10-18,2025-10-20,,,
CAND006331,2025-09-16,UK,Finance,Financial Analyst,Male,Interview,0,2025-09-16,2025-09-19,2025-09-27,,
CAND006332,2025-09-27,Ireland,Operations,Site Engineer,Male,Applied,0,2025-09-27,,,,
CAND006333,2026-01-29,France,Operations,Site Engineer,Male,Screen,0,2026-01-29,2026-02-01,,,
CAND006334,2025-09-30,Germany,Operations,Site Engineer,Male,Applied,0,2025-09-30,,,,
CAND006335,2025-10-13,Netherlands,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-10-13,,,,
CAND006336,2025-11-06,Germany,Commercial,Pricing Manager,Male,Hired,1,2025-11-06,2025-11-07,2025-11-11,2025-11-23,2025-11-25
CAND006337,2025-09-09,UK,Technology,Software Engineer,Male,Screen,0,2025-09-09,2025-09-12,,,
CAND006338,2025-08-14,UK,Operations,Construction Supervisor,Female,Interview,0,2025-08-14,2025-08-15,2025-08-21,,
CAND006339,2025-10-26,UK,People,HR Business Partner,Male,Applied,0,2025-10-26,,,,
CAND006340,2025-10-28,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-10-28,2025-10-29,2025-11-06,,
CAND006341,2026-02-15,Germany,Supply Chain,Warehouse Manager,Male,Applied,0,2026-02-15,,,,
CAND006342,2026-03-12,Netherlands,Customer Support,Customer Success Manager,Male,Offer,0,2026-03-12,2026-03-15,2026-03-23,2026-03-28,
CAND006343,2025-11-07,UK,Technology,Data Analyst,Male,Applied,0,2025-11-07,,,,
CAND006344,2026-02-19,Germany,Commercial,Commercial Analyst,Female,Screen,0,2026-02-19,2026-02-21,,,
CAND006345,2025-10-23,Germany,Supply Chain,Warehouse Manager,Female,Applied,0,2025-10-23,,,,
CAND006346,2025-05-15,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-05-15,,,,
CAND006347,2026-03-08,Germany,Supply Chain,Warehouse Manager,Female,Screen,0,2026-03-08,2026-03-12,,,
CAND006348,2025-11-06,Germany,Sales,Sales Executive,Female,Interview,0,2025-11-06,2025-11-09,2025-11-17,,
CAND006349,2026-03-04,Germany,Technology,Software Engineer,Male,Screen,0,2026-03-04,2026-03-05,,,
CAND006350,2026-01-26,UK,Commercial,Pricing Manager,Male,Offer,0,2026-01-26,2026-01-30,2026-02-07,2026-02-21,
CAND006351,2025-04-06,UK,People,HR Business Partner,Male,Screen,0,2025-04-06,2025-04-10,,,
CAND006352,2025-06-30,Netherlands,Supply Chain,Warehouse Manager,Male,Applied,0,2025-06-30,,,,
CAND006353,2026-01-17,Germany,Technology,Data Engineer,Male,Screen,0,2026-01-17,2026-01-21,,,
CAND006354,2025-10-07,UK,Customer Support,Customer Support Rep,Male,Applied,0,2025-10-07,,,,
CAND006355,2025-06-11,UK,Sales,Account Manager,Male,Interview,0,2025-06-11,2025-06-13,2025-06-16,,
CAND006356,2026-01-15,UK,People,HR Business Partner,Male,Applied,0,2026-01-15,,,,
CAND006357,2025-11-17,UK,Customer Support,Customer Success Manager,Male,Screen,0,2025-11-17,2025-11-18,,,
CAND006358,2025-08-04,UK,Finance,Financial Analyst,Male,Hired,1,2025-08-04,2025-08-06,2025-08-11,2025-08-25,2025-08-27
CAND006359,2025-12-17,Germany,Operations,Construction Supervisor,Male,Applied,0,2025-12-17,,,,
CAND006360,2025-12-14,UK,Customer Support,Customer Success Manager,Male,Offer,0,2025-12-14,2025-12-15,2025-12-21,2025-12-29,
CAND006361,2026-02-13,France,Customer Support,Customer Support Rep,Male,Applied,0,2026-02-13,,,,
CAND006362,2025-10-13,UK,Finance,Accountant,Male,Screen,0,2025-10-13,2025-10-17,,,
CAND006363,2025-12-01,Netherlands,Finance,Financial Analyst,Male,Applied,0,2025-12-01,,,,
CAND006364,2025-10-28,Germany,Sales,Sales Executive,Male,Applied,0,2025-10-28,,,,
CAND006365,2025-07-24,UK,Sales,Sales Executive,Male,Screen,0,2025-07-24,2025-07-25,,,
CAND006366,2025-05-09,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2025-05-09,2025-05-10,,,
CAND006367,2025-12-01,UK,Operations,Project Manager,Male,Interview,0,2025-12-01,2025-12-02,2025-12-05,,
CAND006368,2026-02-19,Germany,Commercial,Commercial Analyst,Male,Screen,0,2026-02-19,2026-02-20,,,
CAND006369,2026-03-26,Germany,Sales,Sales Executive,Male,Offer,0,2026-03-26,2026-03-28,2026-03-31,2026-04-07,
CAND006370,2025-07-08,Germany,Supply Chain,Warehouse Manager,Female,Applied,0,2025-07-08,,,,
CAND006371,2026-01-25,Germany,People,HR Business Partner,Male,Hired,1,2026-01-25,2026-01-28,2026-01-31,2026-02-14,2026-02-19
CAND006372,2025-07-06,UK,Operations,Project Manager,Male,Screen,0,2025-07-06,2025-07-09,,,
CAND006373,2025-09-02,UK,Operations,Site Engineer,Male,Interview,0,2025-09-02,2025-09-03,2025-09-08,,
CAND006374,2025-12-17,UK,Customer Support,Customer Support Rep,Female,Screen,0,2025-12-17,2025-12-19,,,
CAND006375,2026-03-12,UK,Supply Chain,Procurement Specialist,Male,Interview,0,2026-03-12,2026-03-16,2026-03-20,,
CAND006376,2025-08-11,UK,People,HR Advisor,Male,Screen,0,2025-08-11,2025-08-12,,,
CAND006377,2025-05-01,UK,Commercial,Commercial Analyst,Male,Hired,1,2025-05-01,2025-05-03,2025-05-09,2025-05-15,2025-05-21
CAND006378,2026-03-29,Germany,Sales,Account Manager,Male,Interview,0,2026-03-29,2026-04-01,2026-04-09,,
CAND006379,2025-09-21,Germany,Sales,Account Manager,Male,Hired,1,2025-09-21,2025-09-24,2025-09-30,2025-10-06,2025-10-09
CAND006380,2025-08-26,France,People,HR Business Partner,Male,Screen,0,2025-08-26,2025-08-28,,,
CAND006381,2025-06-05,UK,Commercial,Commercial Analyst,Male,Hired,1,2025-06-05,2025-06-07,2025-06-12,2025-06-17,2025-06-24
CAND006382,2026-01-04,UK,Operations,Construction Supervisor,Male,Screen,0,2026-01-04,2026-01-07,,,
CAND006383,2025-11-05,Germany,People,HR Business Partner,Male,Applied,0,2025-11-05,,,,
CAND006384,2026-01-08,France,People,HR Advisor,Male,Applied,0,2026-01-08,,,,
CAND006385,2025-12-12,UK,Operations,Construction Supervisor,Male,Screen,0,2025-12-12,2025-12-13,,,
CAND006386,2025-04-23,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-04-23,,,,
CAND006387,2025-06-18,UK,Operations,Site Engineer,Male,Interview,0,2025-06-18,2025-06-20,2025-06-25,,
CAND006388,2025-04-24,Germany,Supply Chain,Warehouse Manager,Male,Applied,0,2025-04-24,,,,
CAND006389,2025-12-22,UK,Operations,Project Manager,Male,Screen,0,2025-12-22,2025-12-23,,,
CAND006390,2026-03-30,Germany,People,HR Business Partner,Female,Interview,0,2026-03-30,2026-04-02,2026-04-09,,
CAND006391,2025-10-28,Germany,Operations,Construction Supervisor,Male,Hired,1,2025-10-28,2025-10-30,2025-11-02,2025-11-10,2025-11-19
CAND006392,2025-09-22,France,Supply Chain,Warehouse Manager,Male,Hired,1,2025-09-22,2025-09-23,2025-09-27,2025-10-07,2025-10-10
CAND006393,2025-08-17,Germany,Technology,Data Analyst,Male,Screen,0,2025-08-17,2025-08-20,,,
CAND006394,2025-04-10,Netherlands,Commercial,Commercial Analyst,Female,Hired,1,2025-04-10,2025-04-12,2025-04-18,2025-04-26,2025-04-30
CAND006395,2026-02-05,France,Operations,Project Manager,Male,Screen,0,2026-02-05,2026-02-07,,,
CAND006396,2025-09-23,UK,People,HR Business Partner,Female,Interview,0,2025-09-23,2025-09-27,2025-10-02,,
CAND006397,2025-06-29,France,Commercial,Commercial Analyst,Male,Hired,1,2025-06-29,2025-07-02,2025-07-08,2025-07-21,2025-07-27
CAND006398,2025-09-15,UK,People,HR Business Partner,Male,Applied,0,2025-09-15,,,,
CAND006399,2026-02-12,Germany,People,HR Business Partner,Male,Interview,0,2026-02-12,2026-02-15,2026-02-23,,
CAND006400,2026-02-11,France,Commercial,Commercial Analyst,Male,Applied,0,2026-02-11,,,,
CAND006401,2025-12-02,Netherlands,Finance,Financial Analyst,Male,Hired,1,2025-12-02,2025-12-03,2025-12-11,2025-12-20,2025-12-23
CAND006402,2025-11-01,UK,Customer Support,Customer Success Manager,Male,Hired,1,2025-11-01,2025-11-05,2025-11-08,2025-11-17,2025-11-23
CAND006403,2026-03-06,UK,Commercial,Pricing Manager,Female,Hired,1,2026-03-06,2026-03-07,2026-03-14,2026-03-21,2026-03-23
CAND006404,2025-09-23,Germany,Customer Support,Customer Support Rep,Female,Interview,0,2025-09-23,2025-09-27,2025-09-30,,
CAND006405,2025-06-08,Germany,Operations,Construction Supervisor,Male,Screen,0,2025-06-08,2025-06-10,,,
CAND006406,2026-02-26,UK,Operations,Project Manager,Male,Interview,0,2026-02-26,2026-03-01,2026-03-04,,
CAND006407,2025-05-22,UK,Supply Chain,Procurement Specialist,Male,Hired,1,2025-05-22,2025-05-25,2025-05-30,2025-06-12,2025-06-15
CAND006408,2025-05-03,UK,Customer Support,Customer Support Rep,Male,Applied,0,2025-05-03,,,,
CAND006409,2025-09-11,Germany,Sales,Account Manager,Male,Screen,0,2025-09-11,2025-09-13,,,
CAND006410,2025-05-19,Germany,Operations,Construction Supervisor,Male,Screen,0,2025-05-19,2025-05-21,,,
CAND006411,2026-02-11,UK,People,HR Business Partner,Female,Screen,0,2026-02-11,2026-02-14,,,
CAND006412,2025-09-18,Germany,Operations,Site Engineer,Male,Interview,0,2025-09-18,2025-09-19,2025-09-27,,
CAND006413,2026-02-08,UK,Supply Chain,Warehouse Manager,Male,Hired,1,2026-02-08,2026-02-09,2026-02-15,2026-02-27,2026-03-03
CAND006414,2025-08-27,Netherlands,People,HR Advisor,Male,Hired,1,2025-08-27,2025-08-29,2025-09-03,2025-09-12,2025-09-18
CAND006415,2025-12-06,France,Supply Chain,Warehouse Manager,Male,Screen,0,2025-12-06,2025-12-10,,,
CAND006416,2025-12-04,UK,Finance,Accountant,Male,Applied,0,2025-12-04,,,,
CAND006417,2025-05-06,Ireland,People,HR Advisor,Male,Applied,0,2025-05-06,,,,
CAND006418,2026-01-18,UK,Technology,Data Analyst,Male,Screen,0,2026-01-18,2026-01-22,,,
CAND006419,2025-07-10,UK,People,HR Business Partner,Male,Applied,0,2025-07-10,,,,
CAND006420,2025-08-06,UK,Customer Support,Customer Success Manager,Male,Screen,0,2025-08-06,2025-08-10,,,
CAND006421,2025-04-10,UK,Technology,Data Analyst,Female,Interview,0,2025-04-10,2025-04-14,2025-04-20,,
CAND006422,2025-04-18,UK,Technology,Software Engineer,Male,Interview,0,2025-04-18,2025-04-22,2025-04-30,,
CAND006423,2026-01-10,Germany,Sales,Account Manager,Male,Interview,0,2026-01-10,2026-01-12,2026-01-15,,
CAND006424,2025-11-02,Ireland,Operations,Site Engineer,Female,Screen,0,2025-11-02,2025-11-03,,,
CAND006425,2026-02-28,UK,Commercial,Commercial Analyst,Male,Applied,0,2026-02-28,,,,
CAND006426,2025-11-09,France,Commercial,Commercial Analyst,Female,Screen,0,2025-11-09,2025-11-11,,,
CAND006427,2026-02-19,UK,People,HR Advisor,Male,Applied,0,2026-02-19,,,,
CAND006428,2025-05-19,UK,Finance,Accountant,Male,Screen,0,2025-05-19,2025-05-23,,,
CAND006429,2025-08-16,UK,Operations,Site Engineer,Male,Applied,0,2025-08-16,,,,
CAND006430,2025-10-06,UK,Finance,Accountant,Male,Applied,0,2025-10-06,,,,
CAND006431,2025-11-25,UK,Technology,Data Analyst,Male,Screen,0,2025-11-25,2025-11-27,,,
CAND006432,2025-12-15,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-12-15,,,,
CAND006433,2025-09-14,UK,Technology,Software Engineer,Male,Applied,0,2025-09-14,,,,
CAND006434,2025-09-24,UK,Sales,Account Manager,Male,Hired,1,2025-09-24,2025-09-28,2025-10-06,2025-10-15,2025-10-23
CAND006435,2025-05-22,UK,Sales,Sales Executive,Male,Applied,0,2025-05-22,,,,
CAND006436,2025-10-19,UK,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-10-19,2025-10-23,,,
CAND006437,2026-01-04,UK,Finance,Accountant,Male,Applied,0,2026-01-04,,,,
CAND006438,2025-12-23,UK,People,HR Advisor,Male,Interview,0,2025-12-23,2025-12-27,2025-12-31,,
CAND006439,2025-09-14,Netherlands,Commercial,Pricing Manager,Male,Hired,1,2025-09-14,2025-09-16,2025-09-23,2025-10-01,2025-10-09
CAND006440,2025-04-28,Netherlands,Sales,Account Manager,Male,Screen,0,2025-04-28,2025-04-30,,,
CAND006441,2025-08-27,France,Commercial,Pricing Manager,Male,Interview,0,2025-08-27,2025-08-28,2025-09-01,,
CAND006442,2025-08-11,UK,Commercial,Pricing Manager,Female,Interview,0,2025-08-11,2025-08-12,2025-08-17,,
CAND006443,2025-09-17,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2025-09-17,2025-09-21,,,
CAND006444,2025-10-29,Netherlands,People,HR Business Partner,Female,Screen,0,2025-10-29,2025-10-31,,,
CAND006445,2025-07-30,UK,Commercial,Pricing Manager,Male,Hired,1,2025-07-30,2025-08-03,2025-08-10,2025-08-18,2025-08-27
CAND006446,2025-11-19,Germany,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-11-19,2025-11-22,,,
CAND006447,2025-07-31,Netherlands,Sales,Account Manager,Male,Screen,0,2025-07-31,2025-08-03,,,
CAND006448,2025-06-20,France,Commercial,Pricing Manager,Male,Interview,0,2025-06-20,2025-06-21,2025-06-28,,
CAND006449,2026-03-09,UK,Technology,Data Engineer,Male,Hired,1,2026-03-09,2026-03-10,2026-03-15,2026-03-22,2026-03-29
CAND006450,2026-01-28,France,Technology,Data Engineer,Male,Applied,0,2026-01-28,,,,
CAND006451,2025-06-17,France,Commercial,Pricing Manager,Male,Applied,0,2025-06-17,,,,
CAND006452,2025-11-30,UK,Technology,Data Analyst,Male,Interview,0,2025-11-30,2025-12-01,2025-12-06,,
CAND006453,2025-06-10,UK,Technology,Software Engineer,Male,Offer,0,2025-06-10,2025-06-13,2025-06-19,2025-06-26,
CAND006454,2026-01-24,UK,Operations,Construction Supervisor,Male,Applied,0,2026-01-24,,,,
CAND006455,2026-02-22,Germany,People,HR Business Partner,Female,Screen,0,2026-02-22,2026-02-26,,,
CAND006456,2025-10-28,Germany,People,HR Advisor,Male,Applied,0,2025-10-28,,,,
CAND006457,2025-12-14,UK,Sales,Sales Executive,Male,Applied,0,2025-12-14,,,,
CAND006458,2026-03-16,France,People,HR Business Partner,Male,Hired,1,2026-03-16,2026-03-17,2026-03-25,2026-04-05,2026-04-09
CAND006459,2025-05-21,UK,Technology,Software Engineer,Male,Screen,0,2025-05-21,2025-05-24,,,
CAND006460,2026-03-19,UK,Technology,Software Engineer,Male,Applied,0,2026-03-19,,,,
CAND006461,2025-05-21,Germany,Sales,Account Manager,Male,Interview,0,2025-05-21,2025-05-22,2025-05-28,,
CAND006462,2026-03-01,UK,Finance,Accountant,Male,Interview,0,2026-03-01,2026-03-03,2026-03-08,,
CAND006463,2026-03-29,France,Customer Support,Customer Support Rep,Male,Interview,0,2026-03-29,2026-04-01,2026-04-05,,
CAND006464,2025-11-19,France,Commercial,Pricing Manager,Male,Applied,0,2025-11-19,,,,
CAND006465,2025-10-09,UK,Finance,Accountant,Male,Hired,1,2025-10-09,2025-10-12,2025-10-16,2025-10-26,2025-11-01
CAND006466,2025-10-17,UK,People,HR Advisor,Male,Interview,0,2025-10-17,2025-10-20,2025-10-28,,
CAND006467,2025-06-27,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-06-27,,,,
CAND006468,2025-10-11,UK,People,HR Business Partner,Male,Applied,0,2025-10-11,,,,
CAND006469,2025-06-26,France,Commercial,Commercial Analyst,Male,Applied,0,2025-06-26,,,,
CAND006470,2025-09-12,France,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-09-12,2025-09-13,2025-09-20,2025-09-27,2025-10-04
CAND006471,2025-09-02,Germany,Supply Chain,Warehouse Manager,Male,Interview,0,2025-09-02,2025-09-06,2025-09-13,,
CAND006472,2026-03-02,UK,Finance,Financial Analyst,Male,Interview,0,2026-03-02,2026-03-06,2026-03-14,,
CAND006473,2025-05-11,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-05-11,2025-05-12,2025-05-18,,
CAND006474,2025-06-28,UK,Sales,Sales Executive,Male,Applied,0,2025-06-28,,,,
CAND006475,2025-07-14,France,Operations,Project Manager,Male,Applied,0,2025-07-14,,,,
CAND006476,2025-04-25,Netherlands,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-04-25,,,,
CAND006477,2025-07-25,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-07-25,,,,
CAND006478,2025-11-13,Germany,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-11-13,,,,
CAND006479,2025-04-17,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-04-17,2025-04-18,,,
CAND006480,2025-06-09,UK,Finance,Financial Analyst,Male,Applied,0,2025-06-09,,,,
CAND006481,2025-09-30,UK,People,HR Advisor,Male,Applied,0,2025-09-30,,,,
CAND006482,2025-05-22,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-05-22,,,,
CAND006483,2025-06-02,UK,People,HR Advisor,Male,Applied,0,2025-06-02,,,,
CAND006484,2025-06-12,UK,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-06-12,2025-06-14,2025-06-22,2025-06-28,2025-07-02
CAND006485,2026-03-31,UK,Sales,Sales Executive,Male,Hired,1,2026-03-31,2026-04-03,2026-04-08,2026-04-13,2026-04-17
CAND006486,2025-05-24,Netherlands,Commercial,Commercial Analyst,Male,Interview,0,2025-05-24,2025-05-26,2025-05-31,,
CAND006487,2025-08-26,Ireland,Finance,Accountant,Male,Applied,0,2025-08-26,,,,
CAND006488,2025-09-18,Germany,Technology,Data Analyst,Male,Applied,0,2025-09-18,,,,
CAND006489,2025-04-10,Ireland,Commercial,Pricing Manager,Male,Hired,1,2025-04-10,2025-04-13,2025-04-21,2025-04-28,2025-05-05
CAND006490,2025-05-12,France,People,HR Business Partner,Male,Applied,0,2025-05-12,,,,
CAND006491,2025-07-16,UK,Technology,Data Engineer,Male,Interview,0,2025-07-16,2025-07-20,2025-07-27,,
CAND006492,2025-09-02,Germany,Technology,Data Engineer,Male,Hired,1,2025-09-02,2025-09-04,2025-09-12,2025-09-23,2025-09-26
CAND006493,2025-08-24,Germany,Operations,Project Manager,Male,Applied,0,2025-08-24,,,,
