survey_id,employee_id,survey_date,country,department,engagement_score,wellbeing_score,manager_support_score,career_growth_score,inclusion_score,intent_to_leave_flag
SRV0006471,EMP02157,2026-03-31,UK,Commercial,73.9,61.7,70.4,76.4,69.0,0
SRV0006472,EMP02158,2025-03-31,Germany,Operations,33.2,24.4,45.1,43.0,56.6,1
SRV0006473,EMP02158,2025-09-30,Germany,Operations,41.1,31.1,50.0,36.5,58.1,1
SRV0006474,EMP02158,2026-03-31,Germany,Operations,36.4,35.1,43.7,35.9,58.5,1
SRV0006475,EMP02159,2025-03-31,UK,Operations,34.2,27.5,51.8,45.8,50.4,0
SRV0006476,EMP02159,2025-09-30,UK,Operations,38.0,32.2,50.5,38.0,60.8,0
SRV0006477,EMP02159,2026-03-31,UK,Operations,25.1,30.3,52.8,42.9,58.8,0
SRV0006478,EMP02160,2025-03-31,Ireland,Operations,41.1,41.5,57.8,41.8,64.9,1
SRV0006479,EMP02160,2025-09-30,Ireland,Operations,41.6,32.0,57.1,39.2,56.2,1
SRV0006480,EMP02160,2026-03-31,Ireland,Operations,43.5,37.2,47.4,36.7,55.0,1
SRV0006481,EMP02161,2025-03-31,UK,Commercial,75.7,63.5,64.2,73.1,69.6,1
SRV0006482,EMP02161,2025-09-30,UK,Commercial,82.4,70.8,76.2,77.7,66.6,0
SRV0006483,EMP02161,2026-03-31,UK,Commercial,80.2,75.7,74.3,78.9,69.2,0
SRV0006484,EMP02162,2025-03-31,UK,Operations,59.9,46.9,57.2,51.2,60.2,0
SRV0006485,EMP02162,2025-09-30,UK,Operations,56.5,44.4,61.5,50.3,64.5,0
SRV0006486,EMP02162,2026-03-31,UK,Operations,60.7,46.0,52.2,64.5,63.1,0
SRV0006487,EMP02163,2025-03-31,UK,Commercial,64.6,63.8,73.3,59.6,63.4,0
SRV0006488,EMP02163,2025-09-30,UK,Commercial,76.7,61.9,67.8,68.7,65.3,0
SRV0006489,EMP02163,2026-03-31,UK,Commercial,77.3,70.2,70.4,64.5,73.2,0
SRV0006490,EMP02164,2025-03-31,UK,Supply Chain,50.1,48.0,67.9,50.8,56.9,0
SRV0006491,EMP02164,2025-09-30,UK,Supply Chain,43.3,47.3,56.5,55.0,57.4,0
SRV0006492,EMP02164,2026-03-31,UK,Supply Chain,52.6,37.8,53.4,49.2,59.4,1
SRV0006493,EMP02165,2025-03-31,Germany,Customer Support,66.9,48.8,51.3,46.6,59.4,0
SRV0006494,EMP02165,2025-09-30,Germany,Customer Support,62.4,55.2,60.2,55.8,60.3,1
SRV0006495,EMP02165,2026-03-31,Germany,Customer Support,61.8,54.0,59.2,54.1,61.4,0
SRV0006496,EMP02166,2025-03-31,UK,Customer Support,80.1,54.6,57.8,66.2,66.9,0
SRV0006497,EMP02166,2025-09-30,UK,Customer Support,67.8,61.9,66.9,67.4,68.4,0
SRV0006498,EMP02166,2026-03-31,UK,Customer Support,74.3,59.7,57.6,62.0,63.9,0
SRV0006499,EMP02167,2025-03-31,UK,Operations,62.3,44.1,68.0,50.7,55.8,0
SRV0006500,EMP02167,2025-09-30,UK,Operations,50.4,47.5,62.5,43.4,55.8,0
SRV0006501,EMP02167,2026-03-31,UK,Operations,59.0,39.3,62.8,49.9,54.5,0
SRV0006502,EMP02168,2025-03-31,Germany,Sales,43.7,31.8,55.0,49.7,54.6,1
SRV0006503,EMP02168,2025-09-30,Germany,Sales,36.2,33.7,55.3,51.9,55.2,0
SRV0006504,EMP02168,2026-03-31,Germany,Sales,30.3,40.1,55.0,50.0,47.9,1
SRV0006505,EMP02169,2025-03-31,Germany,Supply Chain,41.6,48.0,56.4,45.2,57.5,1
SRV0006506,EMP02169,2025-09-30,Germany,Supply Chain,52.6,41.0,55.2,50.7,51.0,1
SRV0006507,EMP02169,2026-03-31,Germany,Supply Chain,43.1,29.7,46.7,44.3,60.1,1
SRV0006508,EMP02170,2025-03-31,UK,Technology,87.7,71.5,69.2,84.7,70.3,0
SRV0006509,EMP02170,2025-09-30,UK,Technology,80.2,85.0,72.2,78.7,75.8,0
SRV0006510,EMP02170,2026-03-31,UK,Technology,84.5,76.9,67.0,75.6,71.1,0
SRV0006511,EMP02171,2025-03-31,France,Supply Chain,70.1,47.1,55.6,62.5,53.5,0
SRV0006512,EMP02171,2025-09-30,France,Supply Chain,64.4,58.9,57.5,53.0,54.8,0
SRV0006513,EMP02171,2026-03-31,France,Supply Chain,52.8,45.7,58.5,62.2,66.5,1
SRV0006514,EMP02172,2025-03-31,Germany,Operations,32.3,27.6,44.4,42.0,61.7,1
SRV0006515,EMP02172,2025-09-30,Germany,Operations,34.5,26.3,44.9,39.5,59.1,1
SRV0006516,EMP02172,2026-03-31,Germany,Operations,35.2,27.4,46.3,34.2,51.6,1
SRV0006517,EMP02173,2025-03-31,UK,Finance,93.9,80.7,78.0,81.0,66.2,0
SRV0006518,EMP02173,2025-09-30,UK,Finance,91.9,86.6,82.4,79.4,79.2,0
SRV0006519,EMP02173,2026-03-31,UK,Finance,95.6,73.8,72.4,80.3,78.4,0
SRV0006520,EMP02174,2025-03-31,UK,Supply Chain,56.9,50.8,64.0,58.9,57.9,0
SRV0006521,EMP02174,2025-09-30,UK,Supply Chain,53.5,45.3,67.9,61.5,62.7,1
SRV0006522,EMP02174,2026-03-31,UK,Supply Chain,50.9,44.9,64.8,53.0,64.2,0
SRV0006523,EMP02175,2025-03-31,Ireland,Sales,65.0,60.4,69.5,59.3,59.0,1
SRV0006524,EMP02175,2025-09-30,Ireland,Sales,58.3,54.3,70.0,60.9,69.3,1
SRV0006525,EMP02175,2026-03-31,Ireland,Sales,65.7,47.8,65.5,65.5,62.2,0
SRV0006526,EMP02176,2025-03-31,Netherlands,Operations,70.3,51.2,66.0,58.2,58.5,0
SRV0006527,EMP02176,2025-09-30,Netherlands,Operations,69.2,58.8,58.1,58.9,65.6,1
SRV0006528,EMP02176,2026-03-31,Netherlands,Operations,52.5,47.7,51.6,50.7,67.5,1
SRV0006529,EMP02177,2025-03-31,UK,Operations,54.7,43.1,62.8,57.2,55.1,1
SRV0006530,EMP02177,2025-09-30,UK,Operations,56.3,46.4,56.1,55.7,57.7,0
SRV0006531,EMP02177,2026-03-31,UK,Operations,58.8,46.0,58.9,50.5,64.6,1
SRV0006532,EMP02178,2025-03-31,Germany,Technology,69.6,63.9,68.6,62.1,63.9,1
SRV0006533,EMP02178,2025-09-30,Germany,Technology,62.7,67.4,67.5,70.5,58.4,0
SRV0006534,EMP02178,2026-03-31,Germany,Technology,74.0,64.4,67.7,74.3,62.7,0
SRV0006535,EMP02179,2025-03-31,France,Commercial,56.3,56.1,60.6,62.2,71.4,1
SRV0006536,EMP02179,2025-09-30,France,Commercial,59.4,57.5,65.0,65.0,65.0,1
SRV0006537,EMP02179,2026-03-31,France,Commercial,57.9,49.7,66.1,54.1,71.3,0
SRV0006538,EMP02180,2025-03-31,Germany,Sales,42.3,40.9,48.8,63.6,52.8,1
SRV0006539,EMP02180,2025-09-30,Germany,Sales,51.1,47.1,54.2,57.4,58.0,1
SRV0006540,EMP02180,2026-03-31,Germany,Sales,43.8,35.0,57.6,59.6,49.1,1
SRV0006541,EMP02181,2025-03-31,UK,Operations,67.1,52.2,54.3,64.4,65.8,0
SRV0006542,EMP02181,2025-09-30,UK,Operations,66.7,44.8,56.5,50.3,57.5,1
SRV0006543,EMP02181,2026-03-31,UK,Operations,67.3,49.2,48.1,50.4,54.5,1
SRV0006544,EMP02182,2025-03-31,Ireland,Commercial,60.9,60.4,65.2,69.8,60.0,0
SRV0006545,EMP02182,2025-09-30,Ireland,Commercial,68.0,61.9,62.7,56.5,61.2,0
SRV0006546,EMP02182,2026-03-31,Ireland,Commercial,70.5,67.6,58.8,57.5,69.8,0
SRV0006547,EMP02183,2025-03-31,UK,Operations,67.2,52.0,67.9,59.0,56.6,0
SRV0006548,EMP02183,2025-09-30,UK,Operations,62.9,50.5,57.3,55.2,64.6,0
SRV0006549,EMP02183,2026-03-31,UK,Operations,55.9,41.5,50.1,47.3,63.5,1
SRV0006550,EMP02184,2025-03-31,UK,Commercial,76.9,62.9,65.7,68.4,70.1,1
SRV0006551,EMP02184,2025-09-30,UK,Commercial,78.2,76.8,66.5,67.4,61.7,0
SRV0006552,EMP02184,2026-03-31,UK,Commercial,79.8,76.3,66.2,65.5,62.7,0
SRV0006553,EMP02185,2025-03-31,UK,Supply Chain,67.7,62.7,60.5,62.1,67.1,0
SRV0006554,EMP02185,2025-09-30,UK,Supply Chain,65.2,51.0,57.8,66.4,59.1,0
SRV0006555,EMP02185,2026-03-31,UK,Supply Chain,60.9,48.1,66.3,55.1,62.4,0
SRV0006556,EMP02186,2025-03-31,UK,Operations,39.5,42.4,56.7,40.3,48.7,1
SRV0006557,EMP02186,2025-09-30,UK,Operations,34.5,32.9,55.2,35.9,57.1,0
SRV0006558,EMP02186,2026-03-31,UK,Operations,38.3,34.4,53.1,36.4,52.3,0
SRV0006559,EMP02187,2025-03-31,Netherlands,Commercial,72.7,61.9,67.6,68.9,71.8,0
SRV0006560,EMP02187,2025-09-30,Netherlands,Commercial,77.5,75.6,73.9,65.3,73.8,0
SRV0006561,EMP02187,2026-03-31,Netherlands,Commercial,69.6,68.5,76.7,71.0,72.6,0
SRV0006562,EMP02188,2025-03-31,France,Commercial,78.5,71.5,59.2,61.8,63.1,0
SRV0006563,EMP02188,2025-09-30,France,Commercial,81.4,70.2,70.3,62.5,68.6,0
SRV0006564,EMP02188,2026-03-31,France,Commercial,72.4,67.3,65.7,77.6,68.0,0
SRV0006565,EMP02189,2025-03-31,Ireland,People,79.3,80.6,80.1,69.7,69.6,0
SRV0006566,EMP02189,2025-09-30,Ireland,People,87.4,82.4,75.3,64.7,78.2,0
SRV0006567,EMP02189,2026-03-31,Ireland,People,76.8,66.5,77.3,69.3,72.3,0
SRV0006568,EMP02190,2025-03-31,Ireland,Customer Support,38.4,44.4,59.3,38.4,50.4,0
SRV0006569,EMP02190,2025-09-30,Ireland,Customer Support,46.1,41.2,53.9,46.1,53.7,0
SRV0006570,EMP02190,2026-03-31,Ireland,Customer Support,31.9,31.3,59.1,35.3,54.7,1
SRV0006571,EMP02191,2025-03-31,Ireland,Supply Chain,40.5,37.7,53.8,33.3,54.3,1
SRV0006572,EMP02191,2025-09-30,Ireland,Supply Chain,28.8,41.1,53.9,34.4,57.2,0
SRV0006573,EMP02191,2026-03-31,Ireland,Supply Chain,28.8,40.3,58.3,46.4,56.9,1
SRV0006574,EMP02192,2025-03-31,Germany,Supply Chain,53.3,38.9,54.0,52.7,60.8,1
SRV0006575,EMP02192,2025-09-30,Germany,Supply Chain,41.4,33.4,50.8,40.3,59.5,0
SRV0006576,EMP02192,2026-03-31,Germany,Supply Chain,38.4,34.3,44.9,40.8,57.2,0
SRV0006577,EMP02193,2025-03-31,UK,Operations,62.7,61.4,60.0,63.4,63.2,0
SRV0006578,EMP02193,2025-09-30,UK,Operations,56.2,52.2,56.5,64.4,58.3,0
SRV0006579,EMP02193,2026-03-31,UK,Operations,58.0,49.4,55.3,50.6,61.8,1
SRV0006580,EMP02194,2025-03-31,UK,Customer Support,75.3,64.8,66.0,63.7,58.7,0
SRV0006581,EMP02194,2025-09-30,UK,Customer Support,72.3,59.1,65.6,55.6,59.5,0
SRV0006582,EMP02194,2026-03-31,UK,Customer Support,68.6,55.8,59.5,57.4,61.2,1
SRV0006583,EMP02195,2025-03-31,France,Finance,75.2,77.0,67.8,72.9,67.8,0
SRV0006584,EMP02195,2025-09-30,France,Finance,79.6,68.2,74.3,79.9,71.6,0
SRV0006585,EMP02195,2026-03-31,France,Finance,88.2,85.4,74.2,71.2,66.9,0
SRV0006586,EMP02196,2025-03-31,UK,Sales,80.7,57.2,72.2,77.6,67.7,0
SRV0006587,EMP02196,2025-09-30,UK,Sales,79.0,68.2,68.4,73.9,68.9,0
SRV0006588,EMP02196,2026-03-31,UK,Sales,71.9,64.6,61.0,66.6,61.8,0
SRV0006589,EMP02197,2025-03-31,UK,Commercial,70.1,64.1,66.0,67.3,72.1,0
SRV0006590,EMP02197,2025-09-30,UK,Commercial,77.1,67.4,64.9,68.3,68.0,0
SRV0006591,EMP02197,2026-03-31,UK,Commercial,73.6,58.2,74.2,59.7,73.9,0
SRV0006592,EMP02198,2025-03-31,UK,Sales,51.4,46.6,68.6,48.7,59.7,0
SRV0006593,EMP02198,2025-09-30,UK,Sales,59.1,51.0,69.4,53.7,71.1,0
SRV0006594,EMP02198,2026-03-31,UK,Sales,63.9,46.0,70.4,53.9,60.0,1
SRV0006595,EMP02199,2025-03-31,Germany,Operations,45.7,29.0,50.3,47.8,52.8,1
SRV0006596,EMP02199,2025-09-30,Germany,Operations,48.9,35.1,39.0,47.0,46.1,0
SRV0006597,EMP02199,2026-03-31,Germany,Operations,49.4,33.7,36.4,43.4,49.2,1
SRV0006598,EMP02200,2025-03-31,UK,Operations,51.0,47.2,63.5,46.2,61.1,1
SRV0006599,EMP02200,2025-09-30,UK,Operations,56.8,48.9,61.8,47.1,66.7,0
SRV0006600,EMP02200,2026-03-31,UK,Operations,46.0,39.8,57.7,54.3,60.2,1
SRV0006601,EMP02201,2025-03-31,France,Operations,35.4,28.8,58.5,29.5,64.5,1
SRV0006602,EMP02201,2025-09-30,France,Operations,39.5,26.3,48.7,33.0,60.6,1
SRV0006603,EMP02201,2026-03-31,France,Operations,32.7,27.7,44.1,40.8,59.0,1
SRV0006604,EMP02202,2025-03-31,UK,Customer Support,48.0,60.0,67.4,50.7,67.7,0
SRV0006605,EMP02202,2025-09-30,UK,Customer Support,55.5,54.5,62.5,58.8,61.9,0
SRV0006606,EMP02202,2026-03-31,UK,Customer Support,57.2,53.0,62.1,47.3,62.8,0
SRV0006607,EMP02203,2025-03-31,France,Sales,67.9,69.6,60.5,72.0,58.5,1
SRV0006608,EMP02203,2025-09-30,France,Sales,77.1,68.1,69.7,62.8,62.0,0
SRV0006609,EMP02203,2026-03-31,France,Sales,76.8,57.4,55.8,72.7,69.5,0
SRV0006610,EMP02204,2025-03-31,France,Sales,62.7,66.3,63.3,62.3,60.8,0
SRV0006611,EMP02204,2025-09-30,France,Sales,71.8,70.2,58.3,69.7,58.8,0
SRV0006612,EMP02204,2026-03-31,France,Sales,72.5,60.1,67.7,63.0,57.1,0
SRV0006613,EMP02205,2025-03-31,UK,Operations,63.7,60.2,57.6,54.9,55.3,0
SRV0006614,EMP02205,2025-09-30,UK,Operations,64.4,54.6,55.2,49.0,63.7,1
SRV0006615,EMP02205,2026-03-31,UK,Operations,67.0,53.9,49.2,59.7,61.5,1
SRV0006616,EMP02206,2025-03-31,UK,Commercial,62.3,60.2,59.6,75.6,55.6,0
SRV0006617,EMP02206,2025-09-30,UK,Commercial,74.0,62.6,66.8,72.4,57.7,0
SRV0006618,EMP02206,2026-03-31,UK,Commercial,68.9,55.8,64.5,66.9,55.4,0
SRV0006619,EMP02207,2025-03-31,Germany,Sales,50.0,52.5,57.9,51.0,61.8,0
SRV0006620,EMP02207,2025-09-30,Germany,Sales,52.3,45.9,59.9,55.8,55.0,0
SRV0006621,EMP02207,2026-03-31,Germany,Sales,56.4,45.4,57.5,57.8,66.3,0
SRV0006622,EMP02208,2025-03-31,UK,Sales,77.5,62.5,61.5,65.2,63.8,0
SRV0006623,EMP02208,2025-09-30,UK,Sales,73.3,56.1,69.2,73.4,65.2,0
SRV0006624,EMP02208,2026-03-31,UK,Sales,78.4,57.8,65.2,63.7,70.3,0
SRV0006625,EMP02209,2025-03-31,UK,Sales,68.1,62.8,73.9,67.5,72.3,1
SRV0006626,EMP02209,2025-09-30,UK,Sales,63.8,67.7,75.4,69.0,65.4,0
SRV0006627,EMP02209,2026-03-31,UK,Sales,62.8,54.1,68.7,56.8,70.6,0
SRV0006628,EMP02210,2025-03-31,France,Supply Chain,51.1,41.4,60.0,42.3,54.0,0
SRV0006629,EMP02210,2025-09-30,France,Supply Chain,51.2,46.8,57.8,52.7,66.6,1
SRV0006630,EMP02210,2026-03-31,France,Supply Chain,46.4,40.2,59.2,53.3,61.7,0
SRV0006631,EMP02211,2025-03-31,Ireland,Commercial,67.7,71.8,65.1,67.7,69.7,0
SRV0006632,EMP02211,2025-09-30,Ireland,Commercial,77.0,69.6,60.3,68.7,68.3,0
SRV0006633,EMP02211,2026-03-31,Ireland,Commercial,81.1,71.1,60.0,67.5,67.9,1
SRV0006634,EMP02212,2025-03-31,UK,Finance,93.4,83.9,68.4,78.7,75.8,1
SRV0006635,EMP02212,2025-09-30,UK,Finance,88.6,73.1,77.4,80.4,66.7,0
SRV0006636,EMP02212,2026-03-31,UK,Finance,87.5,75.0,76.9,82.2,73.1,0
SRV0006637,EMP02213,2025-03-31,Netherlands,Technology,85.4,80.0,73.6,74.2,76.4,0
SRV0006638,EMP02213,2025-09-30,Netherlands,Technology,92.2,80.6,71.9,82.6,78.0,0
SRV0006639,EMP02213,2026-03-31,Netherlands,Technology,87.1,82.5,78.9,79.4,76.2,0
SRV0006640,EMP02214,2025-03-31,Germany,Customer Support,53.7,43.3,50.7,44.1,56.4,1
SRV0006641,EMP02214,2025-09-30,Germany,Customer Support,45.5,41.5,60.9,42.5,52.8,0
SRV0006642,EMP02214,2026-03-31,Germany,Customer Support,40.7,35.3,56.0,38.2,63.5,0
SRV0006643,EMP02215,2025-03-31,UK,Customer Support,70.3,64.1,59.4,64.0,62.3,0
SRV0006644,EMP02215,2025-09-30,UK,Customer Support,74.8,57.5,72.0,61.9,64.6,0
SRV0006645,EMP02215,2026-03-31,UK,Customer Support,76.4,60.3,61.4,61.0,60.4,0
SRV0006646,EMP02216,2025-03-31,UK,Supply Chain,61.9,50.1,61.5,54.0,55.7,0
SRV0006647,EMP02216,2025-09-30,UK,Supply Chain,61.2,45.5,49.9,61.4,52.0,1
SRV0006648,EMP02216,2026-03-31,UK,Supply Chain,55.7,50.3,46.8,67.1,55.5,0
SRV0006649,EMP02217,2025-03-31,Germany,Commercial,73.1,64.4,55.5,70.2,63.2,0
SRV0006650,EMP02217,2025-09-30,Germany,Commercial,65.1,64.3,55.2,63.5,68.2,0
SRV0006651,EMP02217,2026-03-31,Germany,Commercial,73.1,60.2,65.3,71.9,55.9,0
SRV0006652,EMP02218,2025-03-31,Germany,Operations,51.1,34.3,51.0,50.0,56.1,0
SRV0006653,EMP02218,2025-09-30,Germany,Operations,46.9,36.4,51.8,50.2,49.1,1
SRV0006654,EMP02218,2026-03-31,Germany,Operations,49.2,47.4,41.4,50.6,54.6,1
SRV0006655,EMP02219,2025-03-31,UK,Supply Chain,66.1,50.1,55.9,60.8,58.0,1
SRV0006656,EMP02219,2025-09-30,UK,Supply Chain,56.5,47.4,66.5,48.9,60.3,0
SRV0006657,EMP02219,2026-03-31,UK,Supply Chain,61.5,52.4,61.7,56.7,62.7,0
SRV0006658,EMP02220,2025-03-31,UK,Supply Chain,56.3,51.0,70.6,60.8,67.9,0
SRV0006659,EMP02220,2025-09-30,UK,Supply Chain,56.2,53.6,56.4,53.5,60.5,0
SRV0006660,EMP02220,2026-03-31,UK,Supply Chain,50.5,58.7,60.9,54.0,68.8,1
SRV0006661,EMP02221,2025-03-31,France,Supply Chain,51.3,52.8,53.3,50.3,55.1,0
SRV0006662,EMP02221,2025-09-30,France,Supply Chain,51.4,47.4,61.8,46.9,61.4,0
SRV0006663,EMP02221,2026-03-31,France,Supply Chain,55.5,45.9,61.3,57.7,60.6,0
SRV0006664,EMP02222,2025-03-31,UK,Supply Chain,75.2,61.6,64.2,59.0,68.5,0
SRV0006665,EMP02222,2025-09-30,UK,Supply Chain,69.6,61.9,53.1,62.2,61.4,0
SRV0006666,EMP02222,2026-03-31,UK,Supply Chain,64.0,59.8,52.5,68.6,60.2,0
SRV0006667,EMP02223,2025-03-31,Germany,Technology,72.3,68.0,60.9,74.4,62.9,0
SRV0006668,EMP02223,2025-09-30,Germany,Technology,69.2,56.6,64.2,64.2,63.1,0
SRV0006669,EMP02223,2026-03-31,Germany,Technology,79.4,58.7,65.0,65.8,67.4,0
SRV0006670,EMP02224,2025-03-31,UK,Customer Support,51.2,46.0,58.6,40.9,60.9,0
SRV0006671,EMP02224,2025-09-30,UK,Customer Support,44.8,52.6,54.3,46.0,64.8,0
SRV0006672,EMP02224,2026-03-31,UK,Customer Support,41.8,50.3,52.8,52.9,52.5,1
SRV0006673,EMP02225,2025-03-31,UK,Operations,71.9,46.7,62.7,62.8,61.7,1
SRV0006674,EMP02225,2025-09-30,UK,Operations,68.9,45.7,50.7,53.3,65.9,0
SRV0006675,EMP02225,2026-03-31,UK,Operations,55.9,48.9,58.6,59.9,55.8,0
SRV0006676,EMP02226,2025-03-31,UK,Operations,42.9,50.5,57.5,43.7,62.6,1
SRV0006677,EMP02226,2025-09-30,UK,Operations,37.6,40.3,55.8,40.1,64.8,1
SRV0006678,EMP02226,2026-03-31,UK,Operations,44.8,36.6,58.6,47.7,67.9,1
SRV0006679,EMP02227,2025-03-31,UK,Supply Chain,58.5,61.5,68.4,51.1,65.7,0
SRV0006680,EMP02227,2025-09-30,UK,Supply Chain,53.5,47.2,58.7,60.1,56.3,0
SRV0006681,EMP02227,2026-03-31,UK,Supply Chain,51.7,46.6,60.2,62.5,68.0,0
SRV0006682,EMP02228,2025-03-31,UK,Sales,76.1,63.4,70.3,65.6,69.3,0
SRV0006683,EMP02228,2025-09-30,UK,Sales,72.2,73.3,65.5,61.9,61.7,0
SRV0006684,EMP02228,2026-03-31,UK,Sales,72.7,69.0,71.2,66.4,60.0,0
SRV0006685,EMP02229,2025-03-31,Ireland,Customer Support,65.1,59.1,59.0,61.6,62.7,0
SRV0006686,EMP02229,2025-09-30,Ireland,Customer Support,66.5,61.4,67.1,61.4,64.2,1
SRV0006687,EMP02229,2026-03-31,Ireland,Customer Support,73.5,58.1,66.4,61.2,67.4,1
SRV0006688,EMP02230,2025-03-31,Ireland,Supply Chain,50.3,40.3,54.7,49.4,58.8,0
SRV0006689,EMP02230,2025-09-30,Ireland,Supply Chain,56.9,51.3,52.5,49.9,62.0,0
SRV0006690,EMP02230,2026-03-31,Ireland,Supply Chain,54.2,45.2,58.3,57.8,62.0,0
SRV0006691,EMP02231,2025-03-31,Ireland,Sales,74.7,53.9,58.8,61.3,68.1,1
SRV0006692,EMP02231,2025-09-30,Ireland,Sales,72.3,54.9,69.8,65.3,58.3,0
SRV0006693,EMP02231,2026-03-31,Ireland,Sales,71.2,54.9,59.5,62.8,66.6,1
SRV0006694,EMP02232,2025-03-31,UK,Operations,42.7,39.1,52.9,52.3,55.9,1
SRV0006695,EMP02232,2025-09-30,UK,Operations,45.0,34.1,50.8,41.5,66.2,1
SRV0006696,EMP02232,2026-03-31,UK,Operations,36.9,34.2,50.2,46.6,57.9,0
SRV0006697,EMP02233,2025-03-31,Ireland,People,82.5,67.9,72.8,73.6,79.2,0
SRV0006698,EMP02233,2025-09-30,Ireland,People,75.6,77.7,72.9,60.0,71.6,0
SRV0006699,EMP02233,2026-03-31,Ireland,People,80.0,67.0,80.3,63.4,69.7,0
SRV0006700,EMP02234,2025-03-31,Germany,People,54.6,57.1,67.0,64.2,67.1,0
SRV0006701,EMP02234,2025-09-30,Germany,People,56.6,61.5,64.7,64.9,59.5,0
SRV0006702,EMP02234,2026-03-31,Germany,People,49.9,58.4,64.4,51.8,67.9,1
SRV0006703,EMP02235,2025-03-31,UK,Operations,54.0,38.6,57.4,43.6,66.4,1
SRV0006704,EMP02235,2025-09-30,UK,Operations,44.7,39.9,65.4,44.3,64.4,1
SRV0006705,EMP02235,2026-03-31,UK,Operations,45.7,36.3,62.6,45.7,59.1,1
SRV0006706,EMP02236,2025-03-31,Ireland,Supply Chain,47.1,36.8,57.3,51.7,58.1,1
SRV0006707,EMP02236,2025-09-30,Ireland,Supply Chain,48.6,41.9,49.2,42.6,55.2,1
SRV0006708,EMP02236,2026-03-31,Ireland,Supply Chain,34.7,34.6,50.6,44.3,58.8,1
SRV0006709,EMP02237,2025-03-31,France,Operations,54.1,55.4,58.8,50.6,64.0,0
SRV0006710,EMP02237,2025-09-30,France,Operations,53.4,53.7,54.2,51.8,60.0,1
SRV0006711,EMP02237,2026-03-31,France,Operations,56.7,40.9,51.6,59.1,51.5,1
SRV0006712,EMP02238,2025-03-31,UK,Operations,55.7,56.7,57.2,58.7,62.8,1
SRV0006713,EMP02238,2025-09-30,UK,Operations,50.5,45.4,58.3,48.9,56.8,0
SRV0006714,EMP02238,2026-03-31,UK,Operations,53.0,43.8,54.5,50.8,57.7,1
SRV0006715,EMP02239,2025-03-31,Germany,Operations,60.2,48.0,53.2,45.2,57.9,0
SRV0006716,EMP02239,2025-09-30,Germany,Operations,51.5,47.2,53.8,54.7,51.8,0
SRV0006717,EMP02239,2026-03-31,Germany,Operations,42.3,45.4,53.2,44.4,60.5,0
SRV0006718,EMP02240,2025-03-31,UK,Operations,36.1,33.6,53.6,45.4,63.1,0
SRV0006719,EMP02240,2025-09-30,UK,Operations,45.4,29.6,56.8,42.6,55.8,1
SRV0006720,EMP02240,2026-03-31,UK,Operations,43.0,43.5,55.6,34.7,63.2,1
SRV0006721,EMP02241,2025-03-31,France,Supply Chain,58.0,47.7,48.3,51.3,58.0,0
SRV0006722,EMP02241,2025-09-30,France,Supply Chain,48.7,53.7,49.8,64.2,54.6,1
SRV0006723,EMP02241,2026-03-31,France,Supply Chain,61.0,40.3,51.1,55.1,47.6,1
SRV0006724,EMP02242,2025-03-31,UK,Operations,64.0,44.7,50.2,57.8,56.6,0
SRV0006725,EMP02242,2025-09-30,UK,Operations,55.9,54.8,47.3,61.2,54.0,1
SRV0006726,EMP02242,2026-03-31,UK,Operations,54.7,47.5,51.1,59.5,59.4,1
SRV0006727,EMP02243,2025-03-31,Germany,Customer Support,40.4,49.2,58.9,47.0,56.7,0
SRV0006728,EMP02243,2025-09-30,Germany,Customer Support,53.4,40.8,62.8,54.6,63.2,0
SRV0006729,EMP02243,2026-03-31,Germany,Customer Support,44.0,50.8,48.2,41.0,58.0,1
SRV0006730,EMP02244,2025-03-31,Germany,Supply Chain,25.1,35.7,40.3,46.2,55.3,0
SRV0006731,EMP02244,2025-09-30,Germany,Supply Chain,24.2,33.4,40.3,34.1,46.8,1
SRV0006732,EMP02244,2026-03-31,Germany,Supply Chain,33.9,23.2,47.0,48.4,45.9,1
SRV0006733,EMP02245,2025-03-31,UK,Operations,44.1,33.0,57.4,43.8,52.8,1
SRV0006734,EMP02245,2025-09-30,UK,Operations,37.6,44.4,50.6,51.9,54.6,0
SRV0006735,EMP02245,2026-03-31,UK,Operations,36.3,32.5,54.7,41.7,49.3,1
SRV0006736,EMP02246,2025-03-31,France,Operations,65.5,55.6,60.9,57.7,65.0,1
SRV0006737,EMP02246,2025-09-30,France,Operations,56.8,40.8,57.8,54.6,64.8,0
SRV0006738,EMP02246,2026-03-31,France,Operations,56.3,37.1,49.5,50.5,54.5,0
SRV0006739,EMP02247,2025-03-31,UK,Sales,79.6,66.3,66.2,64.5,71.9,0
SRV0006740,EMP02247,2025-09-30,UK,Sales,79.4,60.0,63.8,67.3,61.1,0
SRV0006741,EMP02247,2026-03-31,UK,Sales,70.4,57.3,70.6,70.2,72.1,0
SRV0006742,EMP02248,2025-03-31,UK,Operations,43.9,42.7,57.5,39.9,60.0,0
SRV0006743,EMP02248,2025-09-30,UK,Operations,31.8,31.3,50.2,50.5,60.3,0
SRV0006744,EMP02248,2026-03-31,UK,Operations,35.3,27.6,44.3,50.3,55.9,1
SRV0006745,EMP02249,2025-03-31,UK,Supply Chain,56.1,57.5,66.3,46.9,61.2,0
SRV0006746,EMP02249,2025-09-30,UK,Supply Chain,55.4,52.0,63.0,56.3,56.9,0
